id;HRV;STATUS;SLEEP;SLEERATE;HRVMEAN;BBLC;Garlow;Gar;hrv4
60;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;82;0;7;78;87;81
144;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;83;0;24;73;65;88
125;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;89;0;20;72;74;92
159;0;GADGET GAMA BAJA;NEGATIVE_NOT_RESTORATIVE;41;0;10;74;32;35
156;80;BALANCED;POSITIVE_RECOVERING;79;54;9;70;68;98
152;0;GADGET GAMA BAJA;NEGATIVE_RESTLESS;70;0;16;73;54;72
216;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;62;0;23;82;67;88
222;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;65;0;22;77;70;92
232;62;LOW;NEGATIVE_RESTLESS;77;53;20;73;65;96
273;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_DEEP;89;0;23;74;66;93
262;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_LIGHT;71;0;44;79;51;92
237;0;GADGET GAMA BAJA;POSITIVE_DEEP;74;0;15;73;67;85
300;61;BALANCED;POSITIVE_CONTINUOUS;74;44;5;72;79;88
304;0;GADGET GAMA BAJA;POSITIVE_SHORT_BUT_CONTINUOUS;65;0;15;70;46;77
309;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_STRUCTURE;38;0;30;80;58;77
299;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;72;0;36;76;48;78
297;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_QUALITY;32;0;5;60;21;33
332;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;80;0;32;79;58;90
336;49;UNBALANCED;NEGATIVE_NOT_RESTORATIVE;44;49;16;66;49;41
333;100;LOW;POSITIVE_RECOVERING;76;90;8;76;90;87
317;80;BALANCED;POSITIVE_OPTIMAL_STRUCTURE;95;105;6;61;78;96
312;27;LOW;POSITIVE_DEEP;74;37;18;71;43;70
361;88;UNBALANCED;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;76;75;21;73;52;99
366;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_RECOVERING;85;0;11;63;73;98
350;49;BALANCED;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;50;40;7;55;31;50
343;0;GADGET GAMA BAJA;NEGATIVE_RESTLESS;62;0;26;79;63;95
339;0;GADGET GAMA BAJA;POSITIVE_SHORT_BUT_DEEP;62;0;13;73;51;79
390;0;GADGET GAMA BAJA;POSITIVE_RECOVERING;79;0;27;79;73;96
377;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;80;0;17;67;54;86
392;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;68;0;31;83;64;91
393;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_NONRECOVERING;45;0;28;75;35;51
402;121;LOW;NEGATIVE_NOT_ENOUGH_REM;65;77;10;66;66;77
408;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;55;0;5;70;49;47
410;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_STRUCTURE;30;0;10;80;72;71
421;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_DEEP;83;0;28;71;48;66
419;60;BALANCED;NEGATIVE_NOT_ENOUGH_REM;71;53;13;68;62;77
414;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;88;0;29;75;64;93
423;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_LIGHT;74;0;21;72;63;84
447;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;76;0;5;62;35;41
441;0;GADGET GAMA BAJA;POSITIVE_CALM;73;0;22;75;51;67
440;60;LOW;POSITIVE_LONG_AND_DEEP;88;40;27;76;63;91
440;40;LOW;POSITIVE_LONG_AND_CONTINUOUS;82;40;37;72;56;76
441;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;74;0;29;76;67;91
423;0;GADGET GAMA BAJA;NEGATIVE_RESTLESS;75;0;29;75;61;84
425;0;GADGET GAMA BAJA;POSITIVE_CALM;75;0;16;68;50;79
428;27;BALANCED;NEGATIVE_NOT_ENOUGH_REM;63;35;15;75;64;64
447;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;73;0;5;65;36;41
414;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;86;0;5;64;62;91
421;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_DEEP;79;0;20;70;50;75
410;0;GADGET GAMA BAJA;POSITIVE_SHORT_BUT_REFRESHING;36;0;24;81;58;80
408;0;GADGET GAMA BAJA;NEGATIVE_NOT_RESTORATIVE;42;0;5;52;40;54
402;68;LOW;NEGATIVE_LONG_BUT_RESTLESS;84;75;5;38;0;23
393;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;75;0;5;63;34;63
392;0;GADGET GAMA BAJA;POSITIVE_OPTIMAL_STRUCTURE;91;0;33;80;61;99
377;0;GADGET GAMA BAJA;POSITIVE_OPTIMAL_STRUCTURE;91;0;5;63;72;93
388;0;GADGET GAMA BAJA;POSITIVE_OPTIMAL_STRUCTURE;90;0;5;67;71;90
339;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;59;0;8;69;39;50
350;64;BALANCED;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;63;40;7;74;62;64
345;44;BALANCED;POSITIVE_CALM;76;43;6;63;46;75
361;81;UNBALANCED;POSITIVE_CONTINUOUS;77;74;5;66;52;84
312;33;LOW;POSITIVE_LONG_AND_CONTINUOUS;87;37;8;69;59;78
317;115;BALANCED;POSITIVE_DEEP;74;106;5;58;64;60
315;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_QUALITY;36;0;5;50;22;29
333;135;LOW;POSITIVE_CONTINUOUS;83;90;26;77;99;96
336;52;UNBALANCED;NEGATIVE_SHORT_AND_POOR_QUALITY;43;48;8;52;25;59
332;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;78;0;18;72;56;88
328;59;BALANCED;POSITIVE_SHORT_BUT_CONTINUOUS;64;70;14;67;55;81
297;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;82;0;6;66;62;68
299;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;72;0;16;67;37;72
309;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_LIGHT;77;0;35;78;63;99
304;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;67;0;8;67;41;49
300;48;BALANCED;POSITIVE_CONTINUOUS;74;44;6;72;80;70
237;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;57;0;14;76;56;74
273;0;GADGET GAMA BAJA;POSITIVE_OPTIMAL_STRUCTURE;90;0;23;77;65;88
232;68;LOW;NEGATIVE_SHORT_AND_POOR_QUALITY;43;53;17;75;48;65
216;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_QUALITY;39;0;5;70;37;60
152;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;67;0;14;64;50;62
156;67;BALANCED;NEGATIVE_NOT_ENOUGH_REM;67;54;5;74;70;56
125;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_LIGHT;59;0;11;61;68;90
134;0;GADGET GAMA BAJA;POSITIVE_DEEP;75;0;13;82;70;96
144;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_RECOVERING;78;0;7;68;62;92
60;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;88;0;30;80;75;96
4;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;79;0;31;81;69;89
86;54;BALANCED;POSITIVE_SHORT_BUT_DEEP;65;70;23;75;66;72
116;0;GADGET GAMA BAJA;POSITIVE_SHORT_BUT_RECOVERING;64;0;5;70;54;73
181;35;LOW;NEGATIVE_LONG_BUT_RESTLESS;81;29;26;73;58;84
168;0;GADGET GAMA BAJA;POSITIVE_DEEP;73;0;18;77;71;80
159;0;GADGET GAMA BAJA;POSITIVE_RECOVERING;81;0;24;75;72;95
184;0;GADGET GAMA BAJA;NEGATIVE_NOT_RESTORATIVE;67;0;5;67;45;53
196;18;BALANCED;NEGATIVE_NOT_RESTORATIVE;49;31;14;60;48;39
201;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_DISCONTINUOUS;71;0;13;60;45;64
197;41;BALANCED;NEGATIVE_LIGHT;70;31;16;75;70;92
206;108;BALANCED;NEGATIVE_SHORT_AND_POOR_STRUCTURE;47;76;15;75;50;84
209;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;78;0;5;61;58;69
210;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;84;0;5;54;47;75
210;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_STRUCTURE;60;0;5;76;67;48
209;0;GADGET GAMA BAJA;NEGATIVE_NOT_RESTORATIVE;33;0;5;72;46;35
206;67;BALANCED;NEGATIVE_NOT_ENOUGH_REM;54;76;17;80;77;89
197;38;BALANCED;NEGATIVE_DISCONTINUOUS;64;31;20;83;79;80
201;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;82;0;11;79;84;80
196;25;BALANCED;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;48;31;14;58;17;46
184;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;71;0;5;68;60;60
161;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_NONRECOVERING;42;0;5;64;18;23
181;35;LOW;NEGATIVE_SHORT_AND_POOR_STRUCTURE;54;29;10;64;41;57
116;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_POOR_QUALITY;46;0;5;75;65;64
86;111;BALANCED;POSITIVE_SHORT_BUT_CONTINUOUS;68;70;14;75;62;86
4;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_RECOVERING;81;0;36;75;65;96
60;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;83;0;36;79;63;96
144;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_LIGHT;66;0;7;79;82;64
134;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;81;0;27;85;74;92
125;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_DISCONTINUOUS;69;0;10;71;82;90
152;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;49;0;16;65;41;57
154;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;89;0;5;75;73;78
216;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;71;0;5;80;69;68
222;0;GADGET GAMA BAJA;NEGATIVE_NOT_RESTORATIVE;45;0;5;68;42;47
232;52;UNBALANCED;NEGATIVE_RESTLESS;74;53;22;79;86;90
273;0;GADGET GAMA BAJA;POSITIVE_REFRESHING;73;0;31;78;55;86
262;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_STRUCTURE;55;0;5;72;32;85
237;0;GADGET GAMA BAJA;POSITIVE_DEEP;74;0;24;76;72;77
300;59;BALANCED;NEGATIVE_LONG_BUT_RESTLESS;84;44;23;78;89;93
304;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;70;0;23;72;51;68
309;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;82;0;32;85;69;96
299;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;66;0;19;66;52;69
297;0;GADGET GAMA BAJA;NEGATIVE_NOT_RESTORATIVE;41;0;5;63;30;28
328;65;BALANCED;NEGATIVE_LONG_BUT_LIGHT;68;70;18;72;74;75
332;0;GADGET GAMA BAJA;POSITIVE_OPTIMAL_STRUCTURE;92;0;19;81;70;85
317;123;BALANCED;POSITIVE_LONG_AND_CONTINUOUS;82;106;12;73;79;91
312;29;UNBALANCED;POSITIVE_LONG_AND_CONTINUOUS;88;37;7;76;71;74
361;82;BALANCED;POSITIVE_CONTINUOUS;66;74;5;82;90;68
366;0;GADGET GAMA BAJA;POSITIVE_OPTIMAL_STRUCTURE;93;0;11;72;85;75
345;55;BALANCED;POSITIVE_HIGHLY_RECOVERING;99;43;6;71;97;97
339;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;82;0;10;78;82;84
336;50;UNBALANCED;POSITIVE_LONG_AND_CALM;77;48;14;77;59;70
343;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;67;0;5;79;84;84
388;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_QUALITY;43;0;5;70;51;44
390;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_NONRECOVERING;49;0;5;58;49;70
377;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_POOR_QUALITY;58;0;5;76;78;70
392;0;GADGET GAMA BAJA;NEGATIVE_NOT_RESTORATIVE;50;0;30;81;50;62
393;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_DEEP;80;0;5;73;52;50
402;55;LOW;NEGATIVE_NOT_RESTORATIVE;42;75;5;68;32;33
408;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;71;0;5;70;38;43
410;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;80;0;29;76;55;83
421;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_POOR_QUALITY;58;0;35;80;79;77
419;67;BALANCED;POSITIVE_LONG_AND_CONTINUOUS;84;52;13;79;73;80
414;0;GADGET GAMA BAJA;NEGATIVE_NOT_RESTORATIVE;39;0;5;62;32;29
450;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;86;0;23;76;69;90
428;61;BALANCED;POSITIVE_CONTINUOUS;80;35;5;56;65;88
425;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;71;0;13;76;65;74
423;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;86;0;17;67;68;96
441;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_NONRECOVERING;51;0;23;73;32;55
440;51;UNBALANCED;POSITIVE_LONG_AND_CONTINUOUS;82;39;34;75;45;93
441;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_RECOVERING;83;0;28;78;69;97
423;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;80;0;21;77;68;71
425;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_LIGHT;63;0;20;68;54;86
428;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;41;0;5;59;21;27
450;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;85;0;21;74;68;97
447;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_LIGHT;77;0;5;66;33;36
414;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;82;0;25;79;51;72
419;85;BALANCED;POSITIVE_LONG_AND_CONTINUOUS;74;51;26;80;76;99
421;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_DEEP;82;0;25;70;27;97
410;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_STRUCTURE;19;0;12;74;48;59
408;0;GADGET GAMA BAJA;NEGATIVE_POOR_STRUCTURE;55;0;5;64;45;49
402;77;LOW;POSITIVE_LONG_AND_RECOVERING;89;73;14;71;85;99
393;0;GADGET GAMA BAJA;NEGATIVE_NOT_RESTORATIVE;47;0;27;76;32;54
392;0;GADGET GAMA BAJA;NEGATIVE_RESTLESS;59;0;40;80;54;69
390;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;56;0;5;72;57;55
388;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;59;0;17;65;51;63
343;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_STRUCTURE;52;0;33;82;64;82
339;0;GADGET GAMA BAJA;POSITIVE_REFRESHING;79;0;38;80;60;86
345;41;BALANCED;POSITIVE_LONG_AND_CALM;82;43;21;72;71;88
350;58;BALANCED;POSITIVE_CONTINUOUS;79;39;12;72;67;77
312;41;UNBALANCED;POSITIVE_DEEP;77;37;37;81;51;83
317;130;BALANCED;NEGATIVE_NOT_ENOUGH_REM;68;106;16;73;76;84
315;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_LIGHT;59;0;14;70;54;79
328;70;UNBALANCED;POSITIVE_LONG_AND_CONTINUOUS;83;70;26;72;66;84
297;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;64;0;12;71;48;52
299;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;88;0;24;67;49;73
304;0;GADGET GAMA BAJA;POSITIVE_SHORT_BUT_REFRESHING;64;0;8;64;41;66
300;45;BALANCED;NEGATIVE_SHORT_AND_POOR_STRUCTURE;64;44;25;79;60;92
237;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;68;0;35;80;71;95
262;0;GADGET GAMA BAJA;NEGATIVE_NOT_RESTORATIVE;37;0;5;62;24;20
232;55;BALANCED;NEGATIVE_LONG_BUT_RESTLESS;77;51;5;58;56;90
222;0;GADGET GAMA BAJA;NEGATIVE_DISCONTINUOUS;72;0;14;81;79;91
216;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;51;0;30;82;42;86
156;60;BALANCED;NEGATIVE_RESTLESS;70;54;24;75;70;82
125;0;GADGET GAMA BAJA;NEGATIVE_LIGHT;58;0;21;77;72;93
134;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;61;0;34;77;70;99
60;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;88;0;38;80;49;87
4;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;78;0;29;76;52;88
86;81;BALANCED;POSITIVE_DEEP;72;70;18;84;85;81
116;0;GADGET GAMA BAJA;NEGATIVE_RESTLESS;60;0;22;79;65;92
123;67;BALANCED;NEGATIVE_NOT_ENOUGH_REM;69;58;17;76;71;73
181;44;UNBALANCED;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;58;29;20;70;45;56
161;0;GADGET GAMA BAJA;POSITIVE_SHORT_BUT_CONTINUOUS;68;0;34;75;44;78
159;0;GADGET GAMA BAJA;POSITIVE_DEEP;82;0;21;73;75;78
184;0;GADGET GAMA BAJA;POSITIVE_DEEP;81;0;17;74;66;75
196;29;BALANCED;POSITIVE_CONTINUOUS;77;31;13;69;54;65
206;47;BALANCED;NEGATIVE_LONG_BUT_LIGHT;76;76;37;84;73;96
209;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;74;0;30;73;62;89
210;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_RECOVERING;80;0;24;77;65;95
210;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;62;0;19;77;78;83
209;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;78;0;23;68;54;78
196;27;BALANCED;NEGATIVE_NOT_RESTORATIVE;44;31;8;67;24;38
184;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;79;0;15;67;53;71
181;35;UNBALANCED;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;49;29;14;64;37;57
168;0;GADGET GAMA BAJA;POSITIVE_DEEP;75;0;13;77;83;82
123;72;BALANCED;POSITIVE_LONG_AND_DEEP;88;58;21;77;69;98
86;82;BALANCED;POSITIVE_CONTINUOUS;84;71;39;82;53;98
4;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;71;0;26;75;74;94
60;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;73;0;35;78;46;77
144;0;GADGET GAMA BAJA;POSITIVE_DEEP;77;0;20;72;53;97
156;62;BALANCED;POSITIVE_CONTINUOUS;74;54;22;77;55;93
154;79;BALANCED;POSITIVE_LONG_AND_CONTINUOUS;88;85;33;72;59;97
152;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;84;0;30;74;54;82
216;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;58;0;23;81;61;91
222;0;GADGET GAMA BAJA;POSITIVE_RECOVERING;76;0;31;78;73;96
232;53;BALANCED;NEGATIVE_RESTLESS;68;50;7;71;67;68
237;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;58;0;20;75;60;94
300;38;BALANCED;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;61;44;28;75;47;64
304;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;81;0;8;70;64;72
309;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;72;0;32;73;57;96
299;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;73;0;23;73;55;69
297;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;79;0;19;76;65;68
315;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;65;0;8;63;43;54
312;31;UNBALANCED;POSITIVE_CONTINUOUS;75;37;33;75;56;88
361;76;BALANCED;POSITIVE_LONG_AND_CONTINUOUS;88;74;31;76;68;99
339;0;GADGET GAMA BAJA;POSITIVE_REFRESHING;73;0;34;79;61;93
336;50;BALANCED;POSITIVE_LONG_AND_CALM;77;48;16;65;49;63
343;0;GADGET GAMA BAJA;POSITIVE_REFRESHING;75;0;19;73;49;91
388;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_DEEP;76;0;11;62;43;68
390;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_STRUCTURE;44;0;11;71;74;74
392;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_RECOVERING;85;0;37;79;55;98
393;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;80;0;35;78;52;80
402;63;BALANCED;POSITIVE_LONG_AND_CONTINUOUS;86;66;21;75;76;97
408;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_NONRECOVERING;55;0;5;69;46;46
410;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_QUALITY;9;0;12;71;58;47
421;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_STRUCTURE;51;0;13;69;62;67
414;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;83;0;32;79;66;97
447;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;65;0;5;70;48;53
450;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;78;0;23;77;53;74
428;42;BALANCED;POSITIVE_LONG_AND_REFRESHING;78;35;5;73;59;58
425;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_LIGHT;76;0;15;69;64;83
441;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;78;0;26;78;75;94
440;62;UNBALANCED;POSITIVE_LONG_AND_CONTINUOUS;85;40;37;79;74;89
441;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;62;0;31;75;52;86
425;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;84;0;19;71;70;85
423;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_LIGHT;73;0;13;79;69;67
428;27;BALANCED;POSITIVE_LONG_AND_REFRESHING;83;35;11;67;29;59
447;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;76;0;9;65;40;52
414;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;81;0;25;74;60;89
421;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_DEEP;79;0;27;74;60;68
419;66;BALANCED;POSITIVE_LONG_AND_CONTINUOUS;87;52;15;69;57;96
410;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_QUALITY;20;0;10;73;31;50
408;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_QUALITY;48;0;5;67;29;34
402;73;BALANCED;POSITIVE_LONG_AND_CONTINUOUS;84;66;23;69;61;89
393;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;77;0;29;74;47;82
390;0;GADGET GAMA BAJA;NEGATIVE_RESTLESS;64;0;5;74;65;78
388;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;74;0;11;77;60;46
377;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;62;0;19;71;55;80
343;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_STRUCTURE;66;0;22;76;55;76
336;45;UNBALANCED;POSITIVE_LONG_AND_CALM;76;48;16;64;49;69
339;0;GADGET GAMA BAJA;POSITIVE_DEEP;76;0;30;77;54;81
350;36;BALANCED;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;57;39;7;70;53;52
312;41;BALANCED;POSITIVE_DEEP;80;37;28;79;61;95
315;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_LIGHT;72;0;6;67;58;64
317;102;BALANCED;POSITIVE_REFRESHING;83;106;5;62;65;95
328;68;BALANCED;POSITIVE_LONG_AND_CONTINUOUS;82;69;14;72;89;86
332;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;75;0;31;83;58;92
333;115;BALANCED;POSITIVE_CONTINUOUS;76;76;14;71;69;85
297;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_QUALITY;21;0;17;63;29;38
299;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;75;0;35;79;64;81
309;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_RECOVERING;77;0;30;76;60;90
304;0;GADGET GAMA BAJA;POSITIVE_SHORT_BUT_REFRESHING;57;0;5;64;34;39
300;47;BALANCED;NEGATIVE_RESTLESS;78;44;19;67;50;83
237;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;68;0;24;79;61;87
262;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;65;0;15;88;71;84
273;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;82;0;32;77;75;92
232;61;BALANCED;NEGATIVE_LONG_BUT_RESTLESS;79;50;11;66;69;84
222;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_RECOVERING;79;0;17;76;59;98
216;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_QUALITY;42;0;19;75;51;67
152;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;73;0;23;76;47;73
156;88;BALANCED;NEGATIVE_NOT_RESTORATIVE;56;54;5;64;38;60
144;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;62;0;6;65;45;58
125;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;72;0;9;63;57;69
60;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;86;0;35;82;62;97
4;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;79;0;44;80;58;93
86;109;BALANCED;NEGATIVE_SHORT_AND_POOR_STRUCTURE;58;71;28;82;60;84
123;76;BALANCED;POSITIVE_LONG_AND_DEEP;79;58;19;74;63;74
181;53;UNBALANCED;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;58;29;19;71;47;56
159;0;GADGET GAMA BAJA;POSITIVE_RECOVERING;75;0;26;81;67;86
